"","wave","hid","HHCode","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","additional"
"1111",2015,"590","441.14",NA,NA,NA,"Unident_390",1,0,NA
"1112",2015,"590","441.14",NA,NA,NA,"Unident_391",2,0,NA
"1113",2015,"590","441.14",NA,NA,NA,"Alstonia scholaris",2,0,NA
"1114",2015,"590","441.14",NA,NA,NA,"Unident_392",1,0,NA
"1115",2015,"584","441.08",NA,NA,NA,"Clidemia hirta",85,1,NA
"1116",2015,"584","441.08",NA,NA,NA,"Hevea brasiliensis",14,0,NA
"1117",2015,"584","441.08",NA,NA,NA,"Unident_393",1,0,NA
"1118",2015,"584","441.08",NA,NA,NA,"Unident_394",1,0,NA
"1119",2015,"584","441.08",NA,NA,NA,"Unident_395",8,0,NA
"1120",2015,"584","441.08",NA,NA,NA,"MS: Rumput Coklat",5,0,NA
"1121",2015,"584","441.08",NA,NA,NA,"Unident_396",2,0,NA
"1122",2015,"584","441.08",NA,NA,NA,"Lindsaea ensifolia",11,0,NA
"1123",2015,"584","441.08",NA,NA,NA,"Unident_397",1,0,NA
"1124",2015,"584","441.08",NA,NA,NA,"Panicum repens",2,0,NA
"1125",2015,"584","441.08",NA,NA,NA,"Unident_398",11,0,NA
"1126",2015,"584","441.08",NA,NA,NA,"Unident_399",11,0,NA
"1127",2015,"584","441.08",NA,NA,NA,"Unident_400",3,0,NA
"1128",2015,"584","441.08",NA,NA,NA,"Unident_401",1,0,NA
"1129",2015,"584","441.08",NA,NA,NA,"Unident_402",4,0,NA
"1130",2015,"584","441.08",NA,NA,NA,"Unident_403",9,0,NA
"1131",2015,"584","441.08",NA,NA,NA,"Unident_404",1,0,NA
"1132",2015,"584","441.08",NA,NA,NA,"Unident_405",1,0,NA
"1133",2015,"584","441.08",NA,NA,NA,"Bauhinia semibifida",2,0,NA
"1134",2015,"584","441.08",NA,NA,NA,"Unident_406",1,0,NA
"1135",2015,"584","441.08",NA,NA,NA,"Unident_407",1,0,NA
"1136",2015,"584","441.08",NA,NA,NA,"Melastoma malabathricum",6,0,NA
"1137",2015,"584","441.08",NA,NA,NA,"Lygodium circinatum",2,0,NA
"1138",2015,"584","441.08",NA,NA,NA,"Unident_408",1,0,NA
"1139",2015,"584","441.08",NA,NA,NA,"Unident_409",1,0,NA
"1140",2015,"584","441.08",NA,NA,NA,"Unident_410",3,0,NA
"1141",2015,"584","441.08",NA,NA,NA,"Unident_411",1,0,NA
"1142",2015,"600","442.04",NA,NA,NA,"Scleria ciliaris",12,0,NA
"1143",2015,"600","442.04",NA,NA,NA,"Melastoma malabathricum",3,0,NA
"1144",2015,"600","442.04",NA,NA,NA,"Clidemia hirta",1,1,NA
"1145",2015,"600","442.04",NA,NA,NA,"Lindsaea ensifolia",5,0,NA
"1146",2015,"600","442.04",NA,NA,NA,"Stenochlaena palustris",6,0,NA
"1147",2015,"600","442.04",NA,NA,NA,"Hevea brasiliensis",15,0,NA
"1148",2015,"600","442.04",NA,NA,NA,"Alstonia scholaris",2,0,NA
"1149",2015,"600","442.04",NA,NA,NA,"Panicum repens",4,0,NA
"1150",2015,"600","442.04",NA,NA,NA,"Dicranopteris linearis",1,1,NA
"1151",2015,"600","442.04",NA,NA,NA,"Unident_412",1,0,NA
"1152",2015,"600","442.04",NA,NA,NA,"Unident_413",1,0,NA
"1153",2015,"600","442.04",NA,NA,NA,"Unident_414",2,0,NA
"1154",2015,"600","442.04",NA,NA,NA,"Unident_415",11,0,NA
"1155",2015,"600","442.04",NA,NA,NA,"Unident_416",1,0,NA
"1156",2015,"600","442.04",NA,NA,NA,"Unident_417",8,0,NA
"1157",2015,"600","442.04",NA,NA,NA,"Unident_418",4,0,NA
"1158",2015,"600","442.04",NA,NA,NA,"Unident_419",19,0,NA
"1159",2015,"600","442.04",NA,NA,NA,"Oxalis barrelieri",2,0,NA
"1160",2015,"635","521.05",NA,NA,NA,"Clidemia hirta",519,1,NA
"1161",2015,"635","521.05",NA,NA,NA,"Unident_420",3,0,NA
"1162",2015,"635","521.05",NA,NA,NA,"Hevea brasiliensis",33,0,NA
"1163",2015,"635","521.05",NA,NA,NA,"Melastoma affine",11,0,NA
"1164",2015,"635","521.05",NA,NA,NA,"Ottochlosa nodosa",87,0,NA
"1165",2015,"635","521.05",NA,NA,NA,"Paspalum conjugatum",18,0,NA
"1166",2015,"635","521.05",NA,NA,NA,"Unident_207",2,0,NA
"1167",2015,"635","521.05",NA,NA,NA,"Unident_421",1,0,NA
"1168",2015,"635","521.05",NA,NA,NA,"LN: Batang Kabau",6,0,NA
"1169",2015,"635","521.05",NA,NA,NA,"Unident_421",31,0,NA
"1170",2015,"635","521.05",NA,NA,NA,"Unident_422",2,0,NA
"1171",2015,"635","521.05",NA,NA,NA,"Unident_423",17,0,NA
"1172",2015,"635","521.05",NA,NA,NA,"Unident_424",4,0,NA
"1173",2015,"635","521.05",NA,NA,NA,"Unident_425",3,0,NA
"1174",2015,"635","521.05",NA,NA,NA,"Unident_426",17,0,NA
"1175",2015,"635","521.05",NA,NA,NA,"Unident_427",1,0,NA
"1176",2015,"635","521.05",NA,NA,NA,"MS: Daun perak",8,0,NA
"1177",2015,"635","521.05",NA,NA,NA,"Unident_428",2,0,NA
"1178",2015,"635","521.05",NA,NA,NA,"Unident_429",1,0,NA
"1179",2015,"635","521.05",NA,NA,NA,"Unident_430",1,0,NA
"1180",2015,"635","521.05",NA,NA,NA,"Taenitis blechnoides",9,0,NA
"1181",2015,"635","521.05",NA,NA,NA,"Macaranga gigantea",5,0,NA
"1182",2015,"635","521.05",NA,NA,NA,"Unident_431",2,0,NA
"1183",2015,"635","521.05",NA,NA,NA,"MS: Rumput Coklat",1,0,NA
"1184",2015,"635","521.05",NA,NA,NA,"Unident_432",1,0,NA
"1185",2015,"635","521.05",NA,NA,NA,"Unident_194",1,0,NA
"1186",2015,"635","521.05",NA,NA,NA,"Unident_433",1,0,NA
"1187",2015,"635","521.05",NA,NA,NA,"Unident_434",1,0,NA
"1188",2015,"635","521.05",NA,NA,NA,"Unident_435",1,0,NA
"1189",2015,"635","521.05",NA,NA,NA,"Unident_436",11,0,NA
"1190",2015,"635","521.05",NA,NA,NA,"Unident_437",1,0,NA
"1191",2015,"635","521.05",NA,NA,NA,"Unident_438",1,0,NA
"1192",2015,"635","521.05",NA,NA,NA,"Unident_439",1,0,NA
"1193",2015,"635","521.05",NA,NA,NA,"Mikania micrantha",1,0,NA
"1194",2015,"635","521.05",NA,NA,NA,"Unident_440",5,0,NA
"1195",2015,"635","521.05",NA,NA,NA,"LN: Batang mupur",1,0,NA
"1196",2015,"635","521.05",NA,NA,NA,"Unident_441",1,0,NA
"1197",2015,"635","521.05",NA,NA,NA,"Unident_77",1,0,NA
"1198",2015,"635","521.05",NA,NA,NA,"Bauhinia semibifida",1,0,NA
"1199",2015,"548","431.03",NA,NA,NA,"Scleria sumatrensis",86,0,NA
"1200",2015,"548","431.03",NA,NA,NA,"Melastoma malabathricum",47,0,NA
"1201",2015,"548","431.03",NA,NA,NA,"Clidemia hirta",84,1,NA
"1202",2015,"548","431.03",NA,NA,NA,"Alstonia scholaris",4,0,NA
"1203",2015,"548","431.03",NA,NA,NA,"Unident_442",17,0,NA
"1204",2015,"548","431.03",NA,NA,NA,"MS: Puruk",16,0,NA
"1205",2015,"548","431.03",NA,NA,NA,"Lygodium circinatum",1,0,NA
"1206",2015,"548","431.03",NA,NA,NA,"LN: Amplas kijung",20,0,NA
"1207",2015,"548","431.03",NA,NA,NA,"Unident_275",10,0,NA
"1208",2015,"548","431.03",NA,NA,NA,"Unident_322",6,0,NA
"1209",2015,"548","431.03",NA,NA,NA,"LN: Kemiri hutan",8,0,NA
"1210",2015,"548","431.03",NA,NA,NA,"Stachytarpheta indica",1,0,NA
"1211",2015,"548","431.03",NA,NA,NA,"Unident_267",1,0,NA
"1212",2015,"548","431.03",NA,NA,NA,"Macaranga bancana",5,0,NA
"1213",2015,"548","431.03",NA,NA,NA,"Hevea brasiliensis",8,0,NA
"1214",2015,"548","431.03",NA,NA,NA,"Phylanthus urinaria",2,0,NA
"1215",2015,"548","431.03",NA,NA,NA,"Unident_421",8,0,NA
"1216",2015,"548","431.03",NA,NA,NA,"MS: Rumput Coklat",6,0,NA
"1217",2015,"548","431.03",NA,NA,NA,"Archidendron pauriflorum",1,0,NA
"1218",2015,"548","431.03",NA,NA,NA,"Panicum repens",5,0,NA
"1219",2015,"548","431.03",NA,NA,NA,"Lantana camara",2,0,NA
"1220",2015,"548","431.03",NA,NA,NA,"Unident_444",1,0,NA
"1221",2015,"548","431.03",NA,NA,NA,"Unident_445",3,0,NA
"1222",2015,"554","431.09",NA,NA,NA,"Panicum repens",77,0,NA
"1223",2015,"554","431.09",NA,NA,NA,"Unident_446",16,0,NA
"1224",2015,"554","431.09",NA,NA,NA,"Hevea brasiliensis",13,0,NA
"1225",2015,"554","431.09",NA,NA,NA,"Unident_447",5,0,NA
"1226",2015,"554","431.09",NA,NA,NA,"Unident_448",3,0,NA
"1227",2015,"554","431.09",NA,NA,NA,"Unident_449",8,0,NA
"1228",2015,"554","431.09",NA,NA,NA,"Unident_450",2,0,NA
"1229",2015,"554","431.09",NA,NA,NA,"Unident_451",1,0,NA
"1230",2015,"554","431.09",NA,NA,NA,"Unident_452",2,0,NA
"1231",2015,"554","431.09",NA,NA,NA,"Unident_453",2,0,NA
"1232",2015,"554","431.09",NA,NA,NA,"Asplenium nidus",2,0,NA
"1233",2015,"554","431.09",NA,NA,NA,"Unident_454",10,0,NA
"1234",2015,"554","431.09",NA,NA,NA,"Lygodium circinatum",1,0,NA
"1235",2015,"554","431.09",NA,NA,NA,"Unident_456",1,0,NA
"1236",2015,"554","431.09",NA,NA,NA,"Lindsaea ensifolia",6,0,NA
"1237",2015,"578","441.02",NA,NA,NA,"Ottochlosa nodosa",253,0,NA
"1238",2015,"578","441.02",NA,NA,NA,"Clidemia hirta",50,1,NA
"1239",2015,"578","441.02",NA,NA,NA,"Selaginella intermedia",111,0,NA
"1240",2015,"578","441.02",NA,NA,NA,"Paspalum conjugatum",10,0,NA
"1241",2015,"578","441.02",NA,NA,NA,"Unident_457",1,0,NA
"1242",2015,"578","441.02",NA,NA,NA,"Unident_458",2,0,NA
"1243",2015,"578","441.02",NA,NA,NA,"Chromolaena odorata",1,0,NA
"1244",2015,"578","441.02",NA,NA,NA,"Scleria ciliaris",4,0,NA
"1245",2015,"578","441.02",NA,NA,NA,"Hevea brasiliensis",13,0,NA
"1246",2015,"578","441.02",NA,NA,NA,"Lygodium salicifolium",1,0,NA
"1247",2015,"578","441.02",NA,NA,NA,"Phylanthus urinaria",15,0,NA
"1248",2015,"578","441.02",NA,NA,NA,"Unident_459",1,0,NA
"1249",2015,"578","441.02",NA,NA,NA,"Unident_298",1,0,NA
"1250",2015,"578","441.02",NA,NA,NA,"Stachytarpheta indica",4,0,NA
"1251",2015,"578","441.02",NA,NA,NA,"Unident_460",4,0,NA
"1252",2015,"578","441.02",NA,NA,NA,"Unident_461",1,0,NA
"1253",2015,"578","441.02",NA,NA,NA,"Unident_462",1,0,NA
"1254",2015,"578","441.02",NA,NA,NA,"MS: Puruk",7,0,NA
"1255",2015,"578","441.02",NA,NA,NA,"Borreria latifolia",11,0,NA
"1256",2015,"578","441.02",NA,NA,NA,"Scleria sumatrensis",1,0,NA
"1257",2015,"578","441.02",NA,NA,NA,"Unident_463",3,0,NA
"1258",2015,"578","441.02",NA,NA,NA,"Unident_441",2,0,NA
"1259",2015,"578","441.02",NA,NA,NA,"Unident_345",1,0,NA
"1260",2015,"578","441.02",NA,NA,NA,"Ludwigia octovalvis",4,0,NA
"1261",2015,"578","441.02",NA,NA,NA,"Melastoma malabathricum",3,0,NA
"1262",2015,"578","441.02",NA,NA,NA,"Stachytarpheta indica",1,0,NA
"1263",2015,"578","441.02",NA,NA,NA,"Unident_464",3,0,NA
"1264",2015,"578","441.02",NA,NA,NA,"Unident_465",1,0,NA
"1265",2015,"578","441.02",NA,NA,NA,"Unident_466",1,0,NA
"1266",2015,"578","441.02",NA,NA,NA,"Unident_398",1,0,NA
"1267",2015,"578","441.02",NA,NA,NA,"Lindsaea ensifolia",1,0,NA
"1268",2015,"578","441.02",NA,NA,NA,"Unident_467",203,0,NA
"1269",2015,"279","223.14",NA,NA,NA,"Clidemia hirta",194,1,NA
"1270",2015,"279","223.14",NA,NA,NA,"Hevea brasiliensis",7,0,NA
"1271",2015,"279","223.14",NA,NA,NA,"Unident_468",2,0,NA
"1272",2015,"279","223.14",NA,NA,NA,"MS: Rotan",4,0,NA
"1273",2015,"279","223.14",NA,NA,NA,"Unident_469",1,0,NA
"1274",2015,"279","223.14",NA,NA,NA,"mimosa",1,0,NA
"1275",2015,"279","223.14",NA,NA,NA,"Unident_470",1,0,NA
"1276",2015,"279","223.14",NA,NA,NA,"Unident_471",1,0,NA
"1277",2015,"279","223.14",NA,NA,NA,"Stenochlaena palustris",4,0,NA
"1278",2015,"279","223.14",NA,NA,NA,"Unident_472",3,0,NA
"1279",2015,"279","223.14",NA,NA,NA,"Unident_473",1,0,NA
"1280",2015,"279","223.14",NA,NA,NA,"Unident_474",2,0,NA
"1281",2015,"279","223.14",NA,NA,NA,"MS: Rumput Coklat",10,0,NA
"1282",2015,"279","223.14",NA,NA,NA,"Panicum repens",13,0,NA
"1283",2015,"279","223.14",NA,NA,NA,"Scleria sumatrensis",3,0,NA
"1284",2015,"279","223.14",NA,NA,NA,"Unident_475",1,0,NA
"1285",2015,"279","223.14",NA,NA,NA,"Unident_476",3,0,NA
"1286",2015,"279","223.14",NA,NA,NA,"Unident_477",5,0,NA
"1287",2015,"279","223.14",NA,NA,NA,"Unident_478",2,0,NA
"1288",2015,"279","223.14",NA,NA,NA,"Unident_479",2,0,NA
"1289",2015,"279","223.14",NA,NA,NA,"Unident_480",1,0,NA
"1290",2015,"279","223.14",NA,NA,NA,"Unident_481",3,0,NA
"1291",2015,"279","223.14",NA,NA,NA,"Unident_482",1,0,NA
"1292",2015,"279","223.14",NA,NA,NA,"Unident_483",1,0,NA
"1293",2015,"279","223.14",NA,NA,NA,"Unident_484",15,0,NA
"1294",2015,"279","223.14",NA,NA,NA,"Unident_485",3,0,NA
"1295",2015,"279","223.14",NA,NA,NA,"Unident_486",2,0,NA
"1296",2015,"279","223.14",NA,NA,NA,"Unident_487",1,0,NA
"1297",2015,"277","223.12",NA,NA,NA,"LN: Kayu medang",5,0,NA
"1298",2015,"277","223.12",NA,NA,NA,"Clidemia hirta",150,1,NA
"1299",2015,"277","223.12",NA,NA,NA,"Scleria ciliaris",27,0,NA
"1300",2015,"277","223.12",NA,NA,NA,"Panicum repens",163,0,NA
"1301",2015,"277","223.12",NA,NA,NA,"Scleria sumatrensis",45,0,NA
"1302",2015,"277","223.12",NA,NA,NA,"Paspalum conjugatum",8,0,NA
"1303",2015,"277","223.12",NA,NA,NA,"Melastoma malabathricum",5,0,NA
"1304",2015,"277","223.12",NA,NA,NA,"LN: Anak laras",4,0,NA
"1305",2015,"277","223.12",NA,NA,NA,"Hevea brasiliensis",5,0,NA
"1306",2015,"277","223.12",NA,NA,NA,"MS: Rumput Coklat",9,0,NA
"1307",2015,"277","223.12",NA,NA,NA,"Unident_488",2,0,NA
"1308",2015,"277","223.12",NA,NA,NA,"Unident_489",10,0,NA
"1309",2015,"277","223.12",NA,NA,NA,"Unident_490",2,0,NA
"1310",2015,"277","223.12",NA,NA,NA,"Unident_491",13,0,NA
"1311",2015,"277","223.12",NA,NA,NA,"Unident_492",8,0,NA
"1312",2015,"277","223.12",NA,NA,NA,"Unident_493",8,0,NA
"1313",2015,"277","223.12",NA,NA,NA,"Unident_193",183,0,NA
"1314",2015,"277","223.12",NA,NA,NA,"Unident_494",27,0,NA
"1315",2015,"277","223.12",NA,NA,NA,"Unident_495",1,0,NA
"1316",2015,"277","223.12",NA,NA,NA,"Unident_496",2,0,NA
"1317",2015,"277","223.12",NA,NA,NA,"Unident_497",2,0,NA
"1318",2015,"277","223.12",NA,NA,NA,"Unident_498",2,0,NA
"1319",2015,"277","223.12",NA,NA,NA,"Unident_499",1,0,NA
"1320",2015,"277","223.12",NA,NA,NA,"Unident_500",1,0,NA
"1321",2015,"277","223.12",NA,NA,NA,"Unident_501",1,0,NA
"1322",2015,"277","223.12",NA,NA,NA,"Phylanthus urinaria",2,0,NA
"1323",2015,"277","223.12",NA,NA,NA,"Unident_502",1,0,NA
"1324",2015,"277","223.12",NA,NA,NA,"LN: Kemiri hutan",1,0,NA
"1325",2015,"277","223.12",NA,NA,NA,"Unident_503",1,0,NA
"1326",2015,"277","223.12",NA,NA,NA,"Lindsaea ensifolia",3,0,NA
"1327",2015,"277","223.12",NA,NA,NA,"Unident_472",1,0,NA
"1328",2015,"273","223.08",NA,NA,NA,"Scleria ciliaris",83,0,NA
"1329",2015,"273","223.08",NA,NA,NA,"Clidemia hirta",190,1,NA
"1330",2015,"273","223.08",NA,NA,NA,"Melastoma malabathricum",8,0,NA
"1331",2015,"273","223.08",NA,NA,NA,"Dicranopteris linearis",2,1,NA
"1332",2015,"273","223.08",NA,NA,NA,"Lygodium salicifolium",5,0,NA
"1333",2015,"273","223.08",NA,NA,NA,"Unicent_504",23,0,NA
"1334",2015,"273","223.08",NA,NA,NA,"Unicent_505",3,0,NA
"1335",2015,"273","223.08",NA,NA,NA,"Unicent_506",80,0,NA
"1336",2015,"273","223.08",NA,NA,NA,"Unicent_507",2,0,NA
"1337",2015,"273","223.08",NA,NA,NA,"MS: Rumput Coklat",43,0,NA
"1338",2015,"273","223.08",NA,NA,NA,"Macaranga gigantea",4,0,NA
"1339",2015,"273","223.08",NA,NA,NA,"Oxalis barrelieri",1,0,NA
"1340",2015,"273","223.08",NA,NA,NA,"Unident_508",1,0,NA
"1341",2015,"273","223.08",NA,NA,NA,"LN: Pulai sp. 1",13,0,NA
"1342",2015,"273","223.08",NA,NA,NA,"Unident_510",11,0,NA
"1343",2015,"273","223.08",NA,NA,NA,"Unident_511",1,0,NA
"1344",2015,"273","223.08",NA,NA,NA,"Unident_512",1,0,NA
"1345",2015,"273","223.08",NA,NA,NA,"Unident_513",1,0,NA
"1346",2015,"273","223.08",NA,NA,NA,"Lindsaea ensifolia",6,0,NA
"1347",2015,"269","223.04",NA,NA,NA,"Clidemia hirta",104,1,NA
"1348",2015,"269","223.04",NA,NA,NA,"Stenochlaena palustris",37,0,NA
"1349",2015,"269","223.04",NA,NA,NA,"Scleria sumatrensis",11,0,NA
"1350",2015,"269","223.04",NA,NA,NA,"Nephelium lappaceum L.",4,0,NA
"1351",2015,"269","223.04",NA,NA,NA,"LN: Kemiri hutan",2,0,NA
"1352",2015,"269","223.04",NA,NA,NA,"Paspalum conjugatum",12,0,NA
"1353",2015,"269","223.04",NA,NA,NA,"Nephrolepis biserrata",18,0,NA
"1354",2015,"269","223.04",NA,NA,NA,"LN: Pohon kembang",2,0,NA
"1355",2015,"269","223.04",NA,NA,NA,"Scleria ciliaris",12,0,NA
"1356",2015,"269","223.04",NA,NA,NA,"Phylanthus urinaria",1,0,NA
"1357",2015,"269","223.04",NA,NA,NA,"MS: Daun mahang",1,0,NA
"1358",2015,"269","223.04",NA,NA,NA,"Hevea brasiliensis",3,0,NA
"1359",2015,"269","223.04",NA,NA,NA,"Panicum repens",8,0,NA
"1360",2015,"269","223.04",NA,NA,NA,"MS: Rumput Coklat",2,0,NA
"1361",2015,"269","223.04",NA,NA,NA,"Unident_514",1,0,NA
"1362",2015,"269","223.04",NA,NA,NA,"LN: Pohon berumbun",1,0,NA
"1363",2015,"269","223.04",NA,NA,NA,"LN: Pohon cepekal",1,0,NA
"1364",2015,"269","223.04",NA,NA,NA,"Unident_515",1,0,NA
"1365",2015,"266","223.01",NA,NA,NA,"Clidemia hirta",316,1,NA
"1366",2015,"266","223.01",NA,NA,NA,"Dicranopteris linearis",8,1,NA
"1367",2015,"266","223.01",NA,NA,NA,"Lindsaea nitida",6,0,NA
"1368",2015,"266","223.01",NA,NA,NA,"Melastoma malabathricum",233,0,NA
"1369",2015,"266","223.01",NA,NA,NA,"Croton hirtus",8,0,NA
"1370",2015,"266","223.01",NA,NA,NA,"Asystasia gangetica",4,1,NA
"1371",2015,"266","223.01",NA,NA,NA,"Scleria ciliaris",12,0,NA
"1372",2015,"266","223.01",NA,NA,NA,"Unident_516",35,0,NA
"1373",2015,"266","223.01",NA,NA,NA,"Unident_517",1,0,NA
"1374",2015,"266","223.01",NA,NA,NA,"Unident_518",1,0,NA
"1375",2015,"266","223.01",NA,NA,NA,"Unident_519",14,0,NA
"1376",2015,"266","223.01",NA,NA,NA,"Unident_520",4,0,NA
"1377",2015,"266","223.01",NA,NA,NA,"Paspalum setaceum",33,0,NA
"1378",2015,"266","223.01",NA,NA,NA,"Unident_521",1,0,NA
"1379",2015,"358","242.1",NA,NA,NA,"Scleria sumatrensis",6,0,NA
"1380",2015,"358","242.1",NA,NA,NA,"Elaeis guineensis",8,0,NA
"1381",2015,"358","242.1",NA,NA,NA,"Clidemia hirta",83,1,NA
"1382",2015,"358","242.1",NA,NA,NA,"Axonopus compressus",106,0,NA
"1383",2015,"358","242.1",NA,NA,NA,"Paspalum conjugatum",35,0,NA
"1384",2015,"358","242.1",NA,NA,NA,"Panicum repens",119,0,NA
"1385",2015,"358","242.1",NA,NA,NA,"Melastoma malabathricum",2,0,NA
"1386",2015,"358","242.1",NA,NA,NA,"Lygodium microphyllum",1,0,NA
"1387",2015,"358","242.1",NA,NA,NA,"Unident_ 522",1,0,NA
"1388",2015,"358","242.1",NA,NA,NA,"Unident_ 523",1,0,NA
"1389",2015,"358","242.1",NA,NA,NA,"Taenitis blechnoides",1,0,NA
"1390",2015,"358","242.1",NA,NA,NA,"Unident_524",1,0,NA
"1391",2015,"358","242.1",NA,NA,NA,"Lindsaea ensifolia",19,0,NA
"1392",2015,"358","242.1",NA,NA,NA,"Lygodium circinatum",1,0,NA
"1393",2015,"358","242.1",NA,NA,NA,"Unident_525",101,0,NA
"1394",2015,"358","242.1",NA,NA,NA,"Unident_526",1,0,NA
"1395",2015,"358","242.1",NA,NA,NA,"Unident_527",17,0,NA
"1396",2015,"358","242.1",NA,NA,NA,"Unident_528",1,0,NA
"1397",2015,"355","242.07",NA,NA,NA,"Melastoma malabathricum",86,0,NA
"1398",2015,"355","242.07",NA,NA,NA,"Elaeis guineensis",4,0,NA
"1399",2015,"355","242.07",NA,NA,NA,"Nephrolepis biserrata",27,0,NA
"1400",2015,"355","242.07",NA,NA,NA,"Asystasia gangetica",79,1,NA
"1401",2015,"355","242.07",NA,NA,NA,"Clidemia hirta",541,1,NA
"1402",2015,"355","242.07",NA,NA,NA,"Scleria sumatrensis",1,0,NA
"1403",2015,"355","242.07",NA,NA,NA,"MS: Rumput Coklat",44,0,NA
"1404",2015,"355","242.07",NA,NA,NA,"Panicum repens",38,0,NA
"1405",2015,"355","242.07",NA,NA,NA,"Vittaria ensiformis",16,0,NA
"1406",2015,"355","242.07",NA,NA,NA,"Davallia denticulata",24,0,NA
"1407",2015,"355","242.07",NA,NA,NA,"Unident_529",27,0,NA
"1408",2015,"355","242.07",NA,NA,NA,"Unident_530",1,0,NA
"1409",2015,"355","242.07",NA,NA,NA,"Imperata cylindrica",81,0,NA
"1410",2015,"355","242.07",NA,NA,NA,"Unident_531",1,0,NA
"1411",2015,"354","242.06",NA,NA,NA,"Asystasia gangetica",85,1,NA
"1412",2015,"354","242.06",NA,NA,NA,"MS: Paku bintang",1,0,NA
"1413",2015,"354","242.06",NA,NA,NA,"Melastoma malabathricum",8,0,NA
"1414",2015,"354","242.06",NA,NA,NA,"Clidemia hirta",246,1,NA
"1415",2015,"354","242.06",NA,NA,NA,"Dicranopteris linearis",53,1,NA
"1416",2015,"354","242.06",NA,NA,NA,"Lindsaea ensifolia",52,0,NA
"1417",2015,"354","242.06",NA,NA,NA,"MS: Rumput Coklat",15,0,NA
"1418",2015,"354","242.06",NA,NA,NA,"MS: Mirip cabe",3,0,NA
"1419",2015,"354","242.06",NA,NA,NA,"Panicum repens",3,0,NA
"1420",2015,"354","242.06",NA,NA,NA,"MS: Paku sp.",1,0,NA
"1421",2015,"354","242.06",NA,NA,NA,"Scleria ciliaris",3,0,NA
"1422",2015,"354","242.06",NA,NA,NA,"Elaeis guineensis",7,0,NA
"1423",2015,"354","242.06",NA,NA,NA,"Imperata cylindrica",7,0,NA
"1424",2015,"354","242.06",NA,NA,NA,"Unident_532",1,0,NA
"1425",2015,"354","242.06",NA,NA,NA,"Unident_533",9,0,NA
"1426",2015,"354","242.06",NA,NA,NA,"Unident_534",1,0,NA
"1427",2015,"354","242.06",NA,NA,NA,"Mimosa sp.",1,0,NA
"1428",2015,"354","242.06",NA,NA,NA,"Unident_535",5,0,NA
"1429",2015,"354","242.06",NA,NA,NA,"Ottochlosa nodosa",2,0,NA
"1430",2015,"354","242.06",NA,NA,NA,"Unident_536",3,0,NA
"1431",2015,"354","242.06",NA,NA,NA,"Unident_537",1,0,NA
"1432",2015,"354","242.06",NA,NA,NA,"MS: Teki",106,0,NA
"1433",2015,"354","242.06",NA,NA,NA,"Unident_538",2,0,NA
"1434",2015,"349","242.01",NA,NA,NA,"Asystasia gangetica",264,1,NA
"1435",2015,"349","242.01",NA,NA,NA,"MS: Paku sp.",73,0,NA
"1436",2015,"349","242.01",NA,NA,NA,"Clidemia hirta",58,1,NA
"1437",2015,"349","242.01",NA,NA,NA,"Elaeis guineensis",1,0,NA
"1438",2015,"349","242.01",NA,NA,NA,"Melastoma malabathricum",7,0,NA
"1439",2015,"349","242.01",NA,NA,NA,"MS: Rumput Coklat",70,0,NA
"1440",2015,"349","242.01",NA,NA,NA,"MS: Teki/ Gajah",69,0,NA
"1441",2015,"349","242.01",NA,NA,NA,"Scleria ciliaris",2,0,NA
"1442",2015,"349","242.01",NA,NA,NA,"Unident_539",1,0,NA
"1443",2015,"349","242.01",NA,NA,NA,"MS: Paku bintang",1,0,NA
"1444",2015,"349","242.01",NA,NA,NA,"Lindsaea ensifolia",10,0,NA
"1445",2015,"349","242.01",NA,NA,NA,"Unident_540",1,0,NA
"1446",2015,"349","242.01",NA,NA,NA,"Lindsaea nitida",1,0,NA
"1447",2015,"349","242.01",NA,NA,NA,"Unident_538",2,0,NA
"1448",2015,"349","242.01",NA,NA,NA,"Ottochlosa nodosa",1,0,NA
"1449",2015,"325","241.01",NA,NA,NA,"Clidemia hirta",449,1,NA
"1450",2015,"325","241.01",NA,NA,NA,"Melastoma malabathricum",6,0,NA
"1451",2015,"325","241.01",NA,NA,NA,"Dicranopteris linearis",15,1,NA
"1452",2015,"325","241.01",NA,NA,NA,"Lindsaea ensifolia",NA,0,NA
"1453",2015,"325","241.01",NA,NA,NA,"Phylanthus urinaria",8,0,NA
"1454",2015,"325","241.01",NA,NA,NA,"Scleria sumatrensis",2,0,NA
"1455",2015,"325","241.01",NA,NA,NA,"Elaeis guineensis",1,0,NA
"1456",2015,"325","241.01",NA,NA,NA,"Macaranga bancana",1,0,NA
"1457",2015,"325","241.01",NA,NA,NA,"Unident_529",2,0,NA
"1458",2015,"325","241.01",NA,NA,NA,"Stenochlaena palustris",1,0,NA
"1459",2015,"325","241.01",NA,NA,NA,"Panicum repens",1,0,NA
"1460",2015,"325","241.01",NA,NA,NA,"Lindsaea nitida",2,0,NA
"1461",2015,"325","241.01",NA,NA,NA,"MS: Daun gatal",12,0,NA
"1462",2015,"325","241.01",NA,NA,NA,"Imperata cylindrica",1,0,NA
"1463",2015,"325","241.01",NA,NA,NA,"Unident_541",6,0,NA
"1464",2015,"325","241.01",NA,NA,NA,"Asystasia gangetica",1,1,NA
