,wave,hid,HHCode,pid,MatchingIssue,DataMissing,SpeciesName,Abundance,Invasive,regency,village,crop
3918,2012,,"331,18",NA,NA,NA,Nephrolepis exaltata,8,0,NA,NA,NA
3919,2012,,"331,18",NA,NA,NA,local name: Jambu-jambu,14,0,NA,NA,NA
3920,2012,,"331,18",NA,NA,NA,Aidia densiflora,6,0,NA,NA,NA
3921,2012,,"331,18",NA,NA,NA,Clidemia hirta,36,1,NA,NA,NA
3922,2012,,"331,18",NA,NA,NA,Melastoma malabathricum,4,0,NA,NA,NA
3923,2012,,"331,18",NA,NA,NA,Agrostistachys borneensis,6,0,NA,NA,NA
3924,2012,,"331,18",NA,NA,NA,Hevea brasiliensis,6,0,NA,NA,NA
3925,2012,,"331,18",NA,NA,NA,Apocynaceae spec.,2,0,NA,NA,NA
3926,2012,,"331,19",NA,NA,NA,Clidemia hirta,114,1,NA,NA,NA
3927,2012,,"331,19",NA,NA,NA,Rinorea lanceolata,7,0,NA,NA,NA
3928,2012,,"331,19",NA,NA,NA,Hevea brasiliensis,25,0,NA,NA,NA
3929,2012,,"331,19",NA,NA,NA,local name: Mata keli,1,0,NA,NA,NA
3930,2012,,"331,19",NA,NA,NA,local name: medon silu,5,0,NA,NA,NA
3931,2012,,"331,19",NA,NA,NA,local name: Khongin,5,0,NA,NA,NA
3932,2012,,"331,19",NA,NA,NA,Dicranopteris linearis,6,1,NA,NA,NA
3933,2012,,"331,19",NA,NA,NA,Nephrolepis exaltata,16,0,NA,NA,NA
3934,2012,,"331,19",NA,NA,NA,Melastoma malabathricum,1,0,NA,NA,NA
3935,2012,,"331,19",NA,NA,NA,Gardenia anisophylla,3,0,NA,NA,NA
3936,2012,,"331,19",NA,NA,NA,Unident 35,1,0,NA,NA,NA
3937,2012,,"331,19",NA,NA,NA,Panicum repens,40,0,NA,NA,NA
3938,2012,,"331,09",NA,NA,NA,Asystasia gangetica,12,1,NA,NA,NA
3939,2012,,"331,09",NA,NA,NA,Mikania micrantha,28,0,NA,NA,NA
3940,2012,,"331,09",NA,NA,NA,Clidemia hirta,164,1,NA,NA,NA
3941,2012,,"331,09",NA,NA,NA,Nephrolepis exaltata,10,0,NA,NA,NA
3942,2012,,"331,09",NA,NA,NA,Piper aduncum,7,0,NA,NA,NA
3943,2012,,"331,09",NA,NA,NA,Ageratum conyzoides,1,1,NA,NA,NA
3944,2012,,"331,09",NA,NA,NA,Panicum maximum,20,0,NA,NA,NA
3945,2012,,"331,09",NA,NA,NA,Axonopus compressus,12,0,NA,NA,NA
3946,2012,,"331,09",NA,NA,NA,Centotheca lappacea,8,0,NA,NA,NA
3947,2012,,"331,09",NA,NA,NA,Paspalum conjugatum,8,0,NA,NA,NA
3948,2012,,"331,09",NA,NA,NA,Lygodium circinatum,7,0,NA,NA,NA
3949,2012,,"331,02",NA,NA,NA,Macaranga gigantea,3,0,NA,NA,NA
3950,2012,,"331,02",NA,NA,NA,Clidemia hirta,46,1,NA,NA,NA
3951,2012,,"331,02",NA,NA,NA,Bauhinia semibifida,6,0,NA,NA,NA
3952,2012,,"331,02",NA,NA,NA,Hevea brasiliensis,4,0,NA,NA,NA
3953,2012,,"331,02",NA,NA,NA,Nephrolepis spec.,51,0,NA,NA,NA
3954,2012,,"331,02",NA,NA,NA,local name: Terung manek,6,0,NA,NA,NA
3955,2012,,"331,02",NA,NA,NA,Melastoma malabathricum,9,0,NA,NA,NA
3956,2012,,"331,02",NA,NA,NA,Mikania micrantha,3,0,NA,NA,NA
3957,2012,,"331,02",NA,NA,NA,Centotheca lappacea,38,0,NA,NA,NA
3958,2012,,"331,02",NA,NA,NA,Asystasia gangetica,13,1,NA,NA,NA
3959,2012,,"331,01",NA,NA,NA,local name: Marpui,3,0,NA,NA,NA
3960,2012,,"331,01",NA,NA,NA,Macaranga gigantea,4,0,NA,NA,NA
3961,2012,,"331,01",NA,NA,NA,Clidemia hirta,24,1,NA,NA,NA
3962,2012,,"331,01",NA,NA,NA,Melastoma malabathricum,6,0,NA,NA,NA
3963,2012,,"331,01",NA,NA,NA,Nephrolepis exaltata,15,0,NA,NA,NA
3964,2012,,"331,01",NA,NA,NA,local name: Beringin,2,0,NA,NA,NA
3965,2012,,"331,01",NA,NA,NA,local name: Jambu-jambu,2,0,NA,NA,NA
3966,2012,,"331,01",NA,NA,NA,local name: Pasak bumi,3,0,NA,NA,NA
3967,2012,,"331,01",NA,NA,NA,local name: Terung manek,1,0,NA,NA,NA
3968,2012,,"331,01",NA,NA,NA,Hevea brasiliensis,4,0,NA,NA,NA
3969,2012,,"331,01",NA,NA,NA,Centotheca lappacea,22,0,NA,NA,NA
3970,2012,,"331,01",NA,NA,NA,local name: Puring,6,0,NA,NA,NA
3971,2012,,"331,01",NA,NA,NA,Syzygium jambosoides,3,0,NA,NA,NA
3972,2012,,"331,01",NA,NA,NA,Ancistrocladus tectorius,5,0,NA,NA,NA
3973,2012,,"331,01",NA,NA,NA,Piper aduncum,2,0,NA,NA,NA
3974,2012,,"331,01",NA,NA,NA,local name: Sing koyok macaranga,2,0,NA,NA,NA
3975,2012,,"331,01",NA,NA,NA,Gigantochloa apus,1,0,NA,NA,NA
3976,2012,,"331,01",NA,NA,NA,Cayratia geniculata,9,0,NA,NA,NA
3977,2012,,"331,11",NA,NA,NA,Clidemia hirta,83,1,NA,NA,NA
3978,2012,,"331,11",NA,NA,NA,Axonopus compressus,49,0,NA,NA,NA
3979,2012,,"331,11",NA,NA,NA,Colocasia esculenta,2,0,NA,NA,NA
3980,2012,,"331,11",NA,NA,NA,Hevea brasiliensis,7,0,NA,NA,NA
3981,2012,,"331,11",NA,NA,NA,local name: Gawal-gawal,19,0,NA,NA,NA
3982,2012,,"331,11",NA,NA,NA,local name: Salam,4,0,NA,NA,NA
3983,2012,,"331,11",NA,NA,NA,Centotheca lappacea,32,0,NA,NA,NA
3984,2012,,"331,11",NA,NA,NA,Salacca edulis,1,0,NA,NA,NA
3985,2012,,"331,11",NA,NA,NA,Macaranga gigantea,3,0,NA,NA,NA
3986,2012,,"331,11",NA,NA,NA,local name: Marpui,5,0,NA,NA,NA
3987,2012,,"331,11",NA,NA,NA,Aidia densiflora,3,0,NA,NA,NA
3988,2012,,"331,11",NA,NA,NA,Piper aduncum,2,0,NA,NA,NA
3989,2012,,"331,25",NA,NA,NA,Dicranopteris linearis,31,1,NA,NA,NA
3990,2012,,"331,25",NA,NA,NA,Clidemia hirta,16,1,NA,NA,NA
3991,2012,,"331,25",NA,NA,NA,Hevea brasiliensis,4,0,NA,NA,NA
3992,2012,,"331,25",NA,NA,NA,Crassocephalum crepidioides,1,0,NA,NA,NA
3993,2012,,"331,25",NA,NA,NA,Centotheca lappacea,3,0,NA,NA,NA
3994,2012,,"331,25",NA,NA,NA,Pennisetum polystachion,4,0,NA,NA,NA
3995,2012,,"331,25",NA,NA,NA,Bauhinia semibifida,1,0,NA,NA,NA
3996,2012,,"331,25",NA,NA,NA,Melastoma malabathricum,9,0,NA,NA,NA
3997,2012,,"242,06",NA,NA,NA,Dicranopteris linearis,89,1,NA,NA,NA
3998,2012,,"242,06",NA,NA,NA,Axonopus compressus,40,0,NA,NA,NA
3999,2012,,"242,06",NA,NA,NA,Clidemia hirta,41,1,NA,NA,NA
4000,2012,,"242,06",NA,NA,NA,Lygodium circinatum,20,0,NA,NA,NA
4001,2012,,"242,06",NA,NA,NA,Imperata cylindrica,15,0,NA,NA,NA
4002,2012,,"242,06",NA,NA,NA,Calopogonium mucunoides,4,0,NA,NA,NA
4003,2012,,"242,06",NA,NA,NA,Asystasia gangetica,3,1,NA,NA,NA
4004,2012,,"242,06",NA,NA,NA,Melastoma malabathricum,7,0,NA,NA,NA
4005,2012,,"242,06",NA,NA,NA,Elaeis guineensis,5,0,NA,NA,NA
4006,2012,,"242,06",NA,NA,NA,Mikania micrantha,3,0,NA,NA,NA
4007,2012,,"242,06",NA,NA,NA,Apocynaceae spec.,1,0,NA,NA,NA
4008,2012,,"242,06",NA,NA,NA,local name: Kayu pulai,1,0,NA,NA,NA
4009,2012,,"242,06",NA,NA,NA,Lygodium salicifolium,4,0,NA,NA,NA
4010,2012,,"242,01",NA,NA,NA,Clidemia hirta,384,1,NA,NA,NA
4011,2012,,"242,01",NA,NA,NA,Centotheca lappacea,85,0,NA,NA,NA
4012,2012,,"242,01",NA,NA,NA,Davalia denticulata,34,0,NA,NA,NA
4013,2012,,"242,01",NA,NA,NA,Elaeis guineensis,5,0,NA,NA,NA
4014,2012,,"242,01",NA,NA,NA,Melastoma malabathricum,1,0,NA,NA,NA
4015,2012,,"242,03",NA,NA,NA,Clidemia hirta,199,1,NA,NA,NA
4016,2012,,"242,03",NA,NA,NA,Melastoma malabathricum,85,0,NA,NA,NA
4017,2012,,"242,03",NA,NA,NA,Dicranopteris linearis,2,1,NA,NA,NA
4018,2012,,"242,03",NA,NA,NA,Elaeis guineensis,7,0,NA,NA,NA
4019,2012,,"242,03",NA,NA,NA,Apocynaceae spec.,16,0,NA,NA,NA
4020,2012,,"242,03",NA,NA,NA,Axonopus compressus,8,0,NA,NA,NA
4021,2012,,"242,03",NA,NA,NA,Lygodium circinatum,37,0,NA,NA,NA
4022,2012,,"242,03",NA,NA,NA,Hibiscus mutabilis,4,0,NA,NA,NA
4023,2012,,"242,03",NA,NA,NA,local name: Saga,3,0,NA,NA,NA
4024,2012,,"242,03",NA,NA,NA,Scleria bancana,5,0,NA,NA,NA
4025,2012,,"242,03",NA,NA,NA,Unident 28,1,0,NA,NA,NA
4026,2012,,"242,03",NA,NA,NA,Unident 29,4,0,NA,NA,NA
4027,2012,,"242,03",NA,NA,NA,Unident 30,8,0,NA,NA,NA
4028,2012,,"242,03",NA,NA,NA,local name: Sing koyok macaranga,1,0,NA,NA,NA
4029,2012,,"242,03",NA,NA,NA,local name: Gawal-gawal,1,0,NA,NA,NA
4030,2012,,"242,03",NA,NA,NA,Unident 31,3,0,NA,NA,NA
4031,2012,,"242,03",NA,NA,NA,Unident 32,26,0,NA,NA,NA
4032,2012,,"242,03",NA,NA,NA,Unident 33,4,0,NA,NA,NA
4033,2012,,"242,07",NA,NA,NA,Clidemia hirta,606,1,NA,NA,NA
4034,2012,,"242,07",NA,NA,NA,Nephrolepis spec.,7,0,NA,NA,NA
4035,2012,,"242,07",NA,NA,NA,Mikania micrantha,6,0,NA,NA,NA
4036,2012,,"242,07",NA,NA,NA,Uncaria glabrata,2,0,NA,NA,NA
4037,2012,,"242,07",NA,NA,NA,Centotheca lappacea,84,0,NA,NA,NA
4038,2012,,"242,07",NA,NA,NA,Scleria bancana,31,0,NA,NA,NA
4039,2012,,"242,07",NA,NA,NA,Axonopus compressus,43,0,NA,NA,NA
4040,2012,,"242,07",NA,NA,NA,Elaeis guineensis,29,0,NA,NA,NA
4041,2012,,"242,07",NA,NA,NA,Taenitis blechnoides,8,0,NA,NA,NA
4042,2012,,"242,07",NA,NA,NA,Hibiscus mutabilis,1,0,NA,NA,NA
4043,2012,,"242,07",NA,NA,NA,Lygodium circinatum,18,0,NA,NA,NA
4044,2012,,"242,07",NA,NA,NA,Melastoma malabathricum,27,0,NA,NA,NA
4045,2012,,"242,07",NA,NA,NA,Nephrolepis exaltata,11,0,NA,NA,NA
4046,2012,,"242,07",NA,NA,NA,Mussaenda frondosa,8,0,NA,NA,NA
4047,2012,,"242,07",NA,NA,NA,Asystasia gangetica,68,1,NA,NA,NA
4048,2012,,"242,07",NA,NA,NA,Pandanus spec.,2,0,NA,NA,NA
4049,2012,,"242,07",NA,NA,NA,Lygodium salicifolium,3,0,NA,NA,NA
4050,2012,,"242,1",NA,NA,NA,Elaeis guineensis,19,0,NA,NA,NA
4051,2012,,"242,1",NA,NA,NA,Axonopus compressus,38,0,NA,NA,NA
4052,2012,,"242,1",NA,NA,NA,Scleria bancana,8,0,NA,NA,NA
4053,2012,,"242,1",NA,NA,NA,Centotheca lappacea,191,0,NA,NA,NA
4054,2012,,"242,1",NA,NA,NA,Nephrolepis spec.,14,0,NA,NA,NA
4055,2012,,"242,1",NA,NA,NA,Unident 26,3,0,NA,NA,NA
4056,2012,,"242,1",NA,NA,NA,Psychotria spec.,11,0,NA,NA,NA
4057,2012,,"242,1",NA,NA,NA,Borreria ocymoides,24,0,NA,NA,NA
4058,2012,,"242,1",NA,NA,NA,Uncaria glabrata,1,0,NA,NA,NA
4059,2012,,"242,1",NA,NA,NA,Taenitis blechnoides,14,0,NA,NA,NA
4060,2012,,"242,1",NA,NA,NA,Lygodium circinatum,33,0,NA,NA,NA
4061,2012,,"242,1",NA,NA,NA,Clidemia hirta,12,1,NA,NA,NA
4062,2012,,"242,1",NA,NA,NA,Christella parasitica,5,0,NA,NA,NA
4063,2012,,"223,12",NA,NA,NA,Vitex pubescens,15,0,NA,NA,NA
4064,2012,,"223,12",NA,NA,NA,Axonopus compressus,6,0,NA,NA,NA
4065,2012,,"223,12",NA,NA,NA,Clidemia hirta,8,1,NA,NA,NA
4066,2012,,"223,12",NA,NA,NA,Melastoma malabathricum,5,0,NA,NA,NA
4067,2012,,"223,12",NA,NA,NA,Imperata cylindrica,3,0,NA,NA,NA
4068,2012,,"223,12",NA,NA,NA,Unident 15,2,0,NA,NA,NA
4069,2012,,"223,01",NA,NA,NA,Nephrolepis exaltata,47,0,NA,NA,NA
4070,2012,,"223,01",NA,NA,NA,Selaginella spec.,9,0,NA,NA,NA
4071,2012,,"223,01",NA,NA,NA,Dicranopteris linearis,18,1,NA,NA,NA
4072,2012,,"223,01",NA,NA,NA,Scleria bancana,21,0,NA,NA,NA
4073,2012,,"223,01",NA,NA,NA,Aidia densiflora,14,0,NA,NA,NA
4074,2012,,"223,01",NA,NA,NA,Melastoma malabathricum,22,0,NA,NA,NA
4075,2012,,"223,01",NA,NA,NA,Breynia stipitata,6,0,NA,NA,NA
4076,2012,,"223,01",NA,NA,NA,Gynotroches axillaris,4,0,NA,NA,NA
4077,2012,,"223,01",NA,NA,NA,Euodia latifolia,1,0,NA,NA,NA
4078,2012,,"223,01",NA,NA,NA,Imperata cylindrica,21,0,NA,NA,NA
4079,2012,,"223,01",NA,NA,NA,Piper aduncum,18,0,NA,NA,NA
4080,2012,,"223,01",NA,NA,NA,Apocynaceae spec.,13,0,NA,NA,NA
4081,2012,,"223,01",NA,NA,NA,Vitex pubescens,1,0,NA,NA,NA
4082,2012,,"223,01",NA,NA,NA,Syzygium spec.,1,0,NA,NA,NA
4083,2012,,"223,01",NA,NA,NA,Mikania micrantha,4,0,NA,NA,NA
4084,2012,,"223,01",NA,NA,NA,Arachis spec.,7,0,NA,NA,NA
4085,2012,,"223,01",NA,NA,NA,Euria nitida,3,0,NA,NA,NA
4086,2012,,"223,01",NA,NA,NA,Hevea brasiliensis,7,0,NA,NA,NA
4087,2012,,"223,01",NA,NA,NA,local name: Pasak bumi,1,0,NA,NA,NA
4088,2012,,"223,17",NA,NA,NA,Clidemia hirta,23,1,NA,NA,NA
4089,2012,,"223,17",NA,NA,NA,Macaranga gigantea,7,0,NA,NA,NA
4090,2012,,"223,17",NA,NA,NA,Scleria bancana,12,0,NA,NA,NA
4091,2012,,"223,17",NA,NA,NA,Tetracea scandens,16,0,NA,NA,NA
4092,2012,,"223,17",NA,NA,NA,Lygodium arcinatum,3,0,NA,NA,NA
4093,2012,,"223,17",NA,NA,NA,Cratoxylum sumatranum,4,0,NA,NA,NA
4094,2012,,"223,17",NA,NA,NA,Panicum repens,15,0,NA,NA,NA
4095,2012,,"223,17",NA,NA,NA,Centotheca lappacea,11,0,NA,NA,NA
4096,2012,,"223,17",NA,NA,NA,Nephrolepis exaltata,19,0,NA,NA,NA
4097,2012,,"223,17",NA,NA,NA,local name: Marpui,2,0,NA,NA,NA
4098,2012,,"223,17",NA,NA,NA,Hevea brasiliensis,1,0,NA,NA,NA
4099,2012,,"223,17",NA,NA,NA,Macaranga triloba,2,0,NA,NA,NA
4100,2012,,"223,17",NA,NA,NA,local name: Waru,1,0,NA,NA,NA
4101,2012,,"223,17",NA,NA,NA,Dicranopteris linearis,4,1,NA,NA,NA
4102,2012,,"223,17",NA,NA,NA,Euria nitida,8,0,NA,NA,NA
4103,2012,,"223,17",NA,NA,NA,local name: Paku tenah,3,0,NA,NA,NA
4104,2012,,"223,17",NA,NA,NA,Uncaria glabrata,2,0,NA,NA,NA
4105,2012,,"223,17",NA,NA,NA,Alstonia scholaris,1,0,NA,NA,NA
4106,2012,,"223,14",NA,NA,NA,local name: Terpus,5,0,NA,NA,NA
4107,2012,,"223,14",NA,NA,NA,Clidemia hirta,875,1,NA,NA,NA
4108,2012,,"223,14",NA,NA,NA,Nephrolepis exaltata,400,0,NA,NA,NA
4109,2012,,"223,14",NA,NA,NA,Apocynaceae spec.,75,0,NA,NA,NA
4110,2012,,"223,14",NA,NA,NA,Macaranga gigantea,84,0,NA,NA,NA
4111,2012,,"223,14",NA,NA,NA,Rinorea lanceolata,2,0,NA,NA,NA
4112,2012,,"223,14",NA,NA,NA,Scleria bancana,16,0,NA,NA,NA
4113,2012,,"223,14",NA,NA,NA,Aracea spec. Fi1103-1107,2,0,NA,NA,NA
4114,2012,,"223,14",NA,NA,NA,Lygodium circinatum,25,0,NA,NA,NA
4115,2012,,"223,14",NA,NA,NA,Palaquium obovatum,1,0,NA,NA,NA
4116,2012,,"223,08",NA,NA,NA,local name: kayu kelat,3,0,NA,NA,NA
4117,2012,,"223,08",NA,NA,NA,Melastoma malabathricum,5,0,NA,NA,NA
4118,2012,,"223,08",NA,NA,NA,Calopogonium mucunoides,1,0,NA,NA,NA
4119,2012,,"223,08",NA,NA,NA,Macaranga gigantea,2,0,NA,NA,NA
4120,2012,,"223,08",NA,NA,NA,Clidemia hirta,6,1,NA,NA,NA
4121,2012,,"223,08",NA,NA,NA,Scleria bancana,3,0,NA,NA,NA
4122,2012,,"223,08",NA,NA,NA,local name: Pohon gronggang,1,0,NA,NA,NA
4123,2012,,"223,05",NA,NA,NA,local name: Kayu plangas,7,0,NA,NA,NA
4124,2012,,"223,05",NA,NA,NA,Lygodium salicifolium,8,0,NA,NA,NA
4125,2012,,"223,05",NA,NA,NA,Chromolaena odorata,8,0,NA,NA,NA
4126,2012,,"223,05",NA,NA,NA,Nephrolepis exaltata,6,0,NA,NA,NA
4127,2012,,"223,05",NA,NA,NA,Lygodium arcinatum,16,0,NA,NA,NA
4128,2012,,"223,05",NA,NA,NA,Macaranga gigantea,2,0,NA,NA,NA
4129,2012,,"223,05",NA,NA,NA,Melastoma malabathricum,8,0,NA,NA,NA
4130,2012,,"223,05",NA,NA,NA,Mikania micrantha,7,0,NA,NA,NA
4131,2012,,"223,05",NA,NA,NA,Imperata cylindrica,62,0,NA,NA,NA
4132,2012,,"223,05",NA,NA,NA,local name: Kayu medang,1,0,NA,NA,NA
4133,2012,,"223,05",NA,NA,NA,Mussaenda frondosa,1,0,NA,NA,NA
4134,2012,,"223,05",NA,NA,NA,Apocynaceae spec.,7,0,NA,NA,NA
4135,2012,,"223,05",NA,NA,NA,Centotheca lappacea,17,0,NA,NA,NA
4136,2012,,"223,05",NA,NA,NA,Scleria bancana,23,0,NA,NA,NA
4137,2012,,"223,05",NA,NA,NA,local name: Bangkung,3,0,NA,NA,NA
4138,2012,,"223,05",NA,NA,NA,Clidemia hirta,203,1,NA,NA,NA
4139,2012,,"223,05",NA,NA,NA,local name: Kayu laban,1,0,NA,NA,NA
4140,2012,,"223,05",NA,NA,NA,Axonopus compressus,3,0,NA,NA,NA
4141,2012,,"223,05",NA,NA,NA,local name: Teh tehan,3,0,NA,NA,NA
4142,2012,,"223,05",NA,NA,NA,Sauropus androginus,2,0,NA,NA,NA
4143,2012,,"223,05",NA,NA,NA,Borreria latifolia,3,0,NA,NA,NA
4144,2012,,"223,05",NA,NA,NA,Panicum repens,4,0,NA,NA,NA
4145,2012,,"223,04",NA,NA,NA,Macaranga gigantea,16,0,NA,NA,NA
4146,2012,,"223,04",NA,NA,NA,Melastoma malabathricum,8,0,NA,NA,NA
4147,2012,,"223,04",NA,NA,NA,Clidemia hirta,25,1,NA,NA,NA
4148,2012,,"223,04",NA,NA,NA,local name: Anggrung,8,0,NA,NA,NA
4149,2012,,"223,04",NA,NA,NA,Asystasia gangetica,12,1,NA,NA,NA
4150,2012,,"223,04",NA,NA,NA,Nephrolepis exaltata,13,0,NA,NA,NA
4151,2012,,"223,04",NA,NA,NA,Vitex pubescens,7,0,NA,NA,NA
4152,2012,,"223,04",NA,NA,NA,Apocynaceae spec.,3,0,NA,NA,NA
4153,2012,,"223,04",NA,NA,NA,Chromolaena odorata,6,0,NA,NA,NA
4154,2012,,"223,04",NA,NA,NA,Centotheca lappacea,57,0,NA,NA,NA
4155,2012,,"223,04",NA,NA,NA,Lantana camara,5,0,NA,NA,NA
4156,2012,,"223,04",NA,NA,NA,Panicum repens,721,0,NA,NA,NA
4157,2012,,"241,08",NA,NA,NA,Clidemia hirta,135,1,NA,NA,NA
4158,2012,,"241,08",NA,NA,NA,Macaranga gigantea,1,0,NA,NA,NA
4159,2012,,"241,08",NA,NA,NA,Lygodium circinatum,26,0,NA,NA,NA
4160,2012,,"241,08",NA,NA,NA,Apocynaceae spec.,4,0,NA,NA,NA
4161,2012,,"241,08",NA,NA,NA,Axonopus compressus,15,0,NA,NA,NA
4162,2012,,"241,08",NA,NA,NA,Melastoma malabathricum,40,0,NA,NA,NA
4163,2012,,"241,08",NA,NA,NA,Elaeis guineensis,8,0,NA,NA,NA
4164,2012,,"241,08",NA,NA,NA,Centotheca lappacea,2,0,NA,NA,NA
4165,2012,,"241,08",NA,NA,NA,Christella parasitica,20,0,NA,NA,NA
4166,2012,,"241,09",NA,NA,NA,Unident 16,31,0,NA,NA,NA
4167,2012,,"241,09",NA,NA,NA,Elaeis guineensis,3,0,NA,NA,NA
4168,2012,,"241,09",NA,NA,NA,Centotheca lappacea,126,0,NA,NA,NA
4169,2012,,"241,09",NA,NA,NA,Lygodium circinatum,48,0,NA,NA,NA
4170,2012,,"241,09",NA,NA,NA,Axonopus compressus,28,0,NA,NA,NA
4171,2012,,"241,09",NA,NA,NA,Selaginella spec.,60,0,NA,NA,NA
4172,2012,,"241,09",NA,NA,NA,Clidemia hirta,4,1,NA,NA,NA
4173,2012,,"241,09",NA,NA,NA,Melastoma malabathricum,1,0,NA,NA,NA
4174,2012,,"241,09",NA,NA,NA,Christella parasitica,18,0,NA,NA,NA
4175,2012,,"241,05",NA,NA,NA,Clidemia hirta,141,1,NA,NA,NA
4176,2012,,"241,05",NA,NA,NA,Centotheca spec.,86,0,NA,NA,NA
4177,2012,,"241,05",NA,NA,NA,Elaeis guineensis,3,0,NA,NA,NA
4178,2012,,"241,05",NA,NA,NA,Axonopus compressus,7,0,NA,NA,NA
4179,2012,,"241,05",NA,NA,NA,Melastoma malabathricum,2,0,NA,NA,NA
4180,2012,,"241,05",NA,NA,NA,Macaranga gigantea,1,0,NA,NA,NA
4181,2012,,"241,05",NA,NA,NA,Lygodium circinatum,8,0,NA,NA,NA
4182,2012,,"241,05",NA,NA,NA,Vitex pubescens,1,0,NA,NA,NA
4183,2012,,"241,06",NA,NA,NA,Synedrella nodiflora,13,0,NA,NA,NA
4184,2012,,"241,06",NA,NA,NA,Elaeis guineensis,14,0,NA,NA,NA
4185,2012,,"241,06",NA,NA,NA,Axonopus compressus,85,0,NA,NA,NA
4186,2012,,"241,06",NA,NA,NA,Centotheca lappacea,48,0,NA,NA,NA
4187,2012,,"241,06",NA,NA,NA,Mikania micrantha,43,0,NA,NA,NA
4188,2012,,"241,06",NA,NA,NA,Panicum repens,49,0,NA,NA,NA
4189,2012,,"241,06",NA,NA,NA,Calopogonium mucunoides,9,0,NA,NA,NA
4190,2012,,"241,06",NA,NA,NA,Melastoma malabathricum,6,0,NA,NA,NA
4191,2012,,"241,06",NA,NA,NA,Cleome rutidosperma,2,0,NA,NA,NA
4192,2012,,"241,16",NA,NA,NA,Clidemia hirta,292,1,NA,NA,NA
4193,2012,,"241,16",NA,NA,NA,Elaeis guineensis,17,0,NA,NA,NA
4194,2012,,"241,16",NA,NA,NA,Centotheca lappacea,186,0,NA,NA,NA
4195,2012,,"241,16",NA,NA,NA,Scleria bancana,5,0,NA,NA,NA
4196,2012,,"241,16",NA,NA,NA,Axonopus compressus,34,0,NA,NA,NA
4197,2012,,"241,16",NA,NA,NA,Melastoma malabathricum,20,0,NA,NA,NA
4198,2012,,"241,16",NA,NA,NA,Mikania micrantha,1,0,NA,NA,NA
4199,2012,,"241,16",NA,NA,NA,Macaranga gigantea,1,0,NA,NA,NA
4200,2012,,"241,16",NA,NA,NA,Nephrolepis exaltata,2,0,NA,NA,NA
4201,2012,,"241,16",NA,NA,NA,Ficus fistulosa,3,0,NA,NA,NA
4202,2012,,"241,16",NA,NA,NA,Synedrella nodiflora,19,0,NA,NA,NA
4203,2012,,"241,16",NA,NA,NA,Lygodium circinatum,4,0,NA,NA,NA
4204,2012,,"241,01",NA,NA,NA,Macaranga gigantea,2,0,NA,NA,NA
4205,2012,,"241,01",NA,NA,NA,Selaginella spec.,31,0,NA,NA,NA
4206,2012,,"241,01",NA,NA,NA,Scleria bancana,24,0,NA,NA,NA
4207,2012,,"241,01",NA,NA,NA,Clidemia hirta,52,1,NA,NA,NA
4208,2012,,"241,01",NA,NA,NA,Centotheca lappacea,39,0,NA,NA,NA
4209,2012,,"241,01",NA,NA,NA,Christella parasitica,12,0,NA,NA,NA
4210,2012,,"241,01",NA,NA,NA,Syzygium zollingeranium,4,0,NA,NA,NA
4211,2012,,"241,01",NA,NA,NA,Elaeis guineensis,5,0,NA,NA,NA
4212,2012,,"241,01",NA,NA,NA,local name: gear like,6,0,NA,NA,NA
4213,2012,,"241,07",NA,NA,NA,Elaeis guineensis,5,0,NA,NA,NA
4214,2012,,"241,07",NA,NA,NA,Centotheca lappacea,138,0,NA,NA,NA
4215,2012,,"241,07",NA,NA,NA,Panicum repens,238,0,NA,NA,NA
4216,2012,,"241,07",NA,NA,NA,Christella parasitica,27,0,NA,NA,NA
4217,2012,,"241,07",NA,NA,NA,Macaranga gigantea,1,0,NA,NA,NA
4218,2012,,"241,07",NA,NA,NA,Lygodium circinatum,16,0,NA,NA,NA
4219,2012,,"241,07",NA,NA,NA,Unident 12,21,0,NA,NA,NA
4220,2012,,"241,07",NA,NA,NA,Blechnum orientale,5,0,NA,NA,NA
4221,2012,,"241,07",NA,NA,NA,Selaginella spec.,48,0,NA,NA,NA
4222,2012,,"241,03",NA,NA,NA,Arcypteris irregularis,28,0,NA,NA,NA
4223,2012,,"241,03",NA,NA,NA,Christella parasitica,19,0,NA,NA,NA
4224,2012,,"241,03",NA,NA,NA,Centotheca lappacea,111,0,NA,NA,NA
4225,2012,,"241,03",NA,NA,NA,Asystasia gangetica,36,1,NA,NA,NA
4226,2012,,"241,03",NA,NA,NA,Selaginella spec.,22,0,NA,NA,NA
4227,2012,,"241,03",NA,NA,NA,Amomum spec.,2,0,NA,NA,NA
4228,2012,,"241,03",NA,NA,NA,Legazpia polygonoides,44,0,NA,NA,NA
4229,2012,,"241,03",NA,NA,NA,Nephrolepis spec.,11,0,NA,NA,NA
4230,2012,,"241,03",NA,NA,NA,Panicum repens,27,0,NA,NA,NA
4231,2012,,"241,03",NA,NA,NA,Colocasia esculenta,4,0,NA,NA,NA
4232,2012,,"241,03",NA,NA,NA,Elaeis guineensis,13,0,NA,NA,NA
4233,2012,,"241,02",NA,NA,NA,Clidemia hirta,67,1,NA,NA,NA
4234,2012,,"241,02",NA,NA,NA,Axonopus compressus,4,0,NA,NA,NA
4235,2012,,"241,02",NA,NA,NA,Panicum repens,12,0,NA,NA,NA
